,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48
1940,51.0,51.0,54.0,52.0,55.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,51.0,54.0,51.0,52.0,52.0,52.0,55.0,51.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0
1941,54.0,53.0,50.0,50.0,55.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,52.0,54.0,53.0,54.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,55.0,53.0,52.0,52.0,51.0,55.0,54.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0
1942,52.0,51.0,52.0,53.0,54.0,51.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,51.0,54.0,50.0,53.0,53.0,53.0,54.0,54.0,51.0,54.0,52.0,52.0,51.0,54.0,52.0,52.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,50.0,52.0,53.0
1943,52.0,52.0,54.0,53.0,54.0,51.0,51.0,52.0,51.0,51.0,54.0,52.0,53.0,50.0,52.0,52.0,53.0,52.0,50.0,53.0,50.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,51.0,54.0,53.0,53.0,55.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0
1944,53.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,51.0,54.0,53.0,53.0,52.0,55.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,51.0,54.0,51.0,54.0,52.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0
1945,54.0,55.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,51.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,51.0,53.0,54.0,55.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0
1946,52.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,50.0,52.0,53.0,52.0,56.0,53.0,54.0,52.0,51.0,53.0,54.0,52.0,56.0,52.0,53.0,54.0,51.0,54.0,55.0,54.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,53.0
1947,54.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,51.0,52.0,54.0,52.0,51.0,54.0,51.0,52.0,54.0,51.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,54.0,54.0,54.0,52.0,53.0,51.0,54.0,51.0
1948,52.0,54.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,55.0,51.0,52.0,54.0,52.0,54.0,55.0,54.0,52.0,52.0,53.0,52.0,52.0,51.0,54.0,52.0,52.0,53.0,54.0,52.0,54.0,51.0,53.0,52.0,54.0,55.0,53.0,54.0,52.0,53.0,51.0,52.0,54.0,51.0,54.0,52.0,54.0,54.0,53.0,54.0
1949,53.0,52.0,51.0,53.0,52.0,53.0,54.0,53.0,53.0,54.0,51.0,53.0,51.0,54.0,54.0,51.0,55.0,52.0,55.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,55.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,50.0,50.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0
1950,52.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,55.0,54.0,53.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,51.0,55.0,52.0,52.0,53.0,53.0,51.0,55.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0
1951,53.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,54.0,52.0,55.0,53.0,53.0,53.0,49.0,53.0,53.0,54.0,52.0,54.0,51.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0
1952,54.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,51.0,53.0,51.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0
1953,53.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,50.0,50.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,51.0,56.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,52.0,54.0,54.0,53.0
1954,53.0,54.0,51.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,54.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,54.0,53.0,55.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,50.0
1955,53.0,54.0,51.0,53.0,53.0,53.0,55.0,54.0,52.0,51.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,51.0,53.0,54.0,53.0,50.0,53.0,54.0,53.0,53.0,54.0,52.0,54.0,54.0,52.0,50.0,53.0,52.0,55.0,53.0,52.0,52.0,53.0
1956,54.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,50.0,52.0,53.0,54.0,51.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,54.0,54.0,52.0,55.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0
1957,52.0,54.0,50.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0,52.0,54.0,53.0,51.0,50.0,52.0,53.0,50.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,52.0,52.0,54.0,54.0,50.0,53.0,52.0,51.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,52.0,51.0,53.0
1958,52.0,54.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,54.0,50.0,52.0,52.0,52.0,53.0,55.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,51.0,54.0,54.0,53.0,52.0,51.0,52.0,55.0
1959,53.0,50.0,50.0,51.0,52.0,54.0,52.0,49.0,53.0,54.0,52.0,53.0,50.0,53.0,52.0,54.0,54.0,54.0,51.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0,54.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,50.0,52.0
1960,52.0,51.0,52.0,51.0,52.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,50.0,52.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,50.0,53.0,53.0,51.0,54.0,53.0,52.0,50.0,54.0,54.0,51.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,55.0,52.0,53.0,52.0
1961,52.0,53.0,52.0,52.0,51.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,52.0,56.0,51.0,52.0,55.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,51.0,53.0,53.0,56.0,52.0,53.0,52.0,50.0,54.0,56.0,54.0,54.0,53.0,51.0,54.0,52.0,51.0,52.0
1962,53.0,53.0,51.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,56.0,52.0,54.0,52.0,50.0,52.0,54.0,51.0,54.0,54.0,52.0,50.0,50.0,53.0,52.0,54.0,55.0,53.0,51.0,52.0,50.0,51.0,52.0
1963,52.0,54.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,51.0,54.0,53.0,53.0,53.0,50.0,55.0,54.0,54.0,51.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,51.0,51.0,53.0,53.0,54.0,54.0,53.0
1964,53.0,50.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,50.0,53.0,52.0,53.0,55.0,54.0,53.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,55.0,54.0,52.0,53.0,55.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,51.0,54.0,49.0,53.0,53.0,53.0,52.0,53.0
1965,52.0,52.0,53.0,55.0,55.0,52.0,54.0,54.0,52.0,51.0,53.0,50.0,52.0,53.0,52.0,51.0,53.0,51.0,54.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,55.0,50.0,51.0,54.0,55.0,54.0,55.0,54.0,53.0,52.0,54.0,50.0,52.0,53.0,54.0,54.0,52.0,51.0,52.0,51.0,54.0,52.0,54.0
1966,50.0,53.0,53.0,52.0,52.0,52.0,53.0,55.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,49.0,52.0,52.0,53.0,53.0,52.0,52.0
1967,52.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,49.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,54.0,53.0,54.0,51.0,53.0,51.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,54.0,50.0,54.0,52.0
1968,53.0,55.0,54.0,53.0,51.0,50.0,54.0,52.0,53.0,54.0,52.0,55.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,50.0,54.0,53.0,50.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,55.0,51.0,52.0,53.0,53.0,55.0
1969,52.0,53.0,54.0,50.0,53.0,53.0,51.0,53.0,55.0,53.0,50.0,54.0,51.0,53.0,50.0,53.0,49.0,52.0,52.0,53.0,51.0,54.0,50.0,51.0,54.0,52.0,54.0,51.0,52.0,53.0,51.0,52.0,51.0,55.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,52.0,51.0,54.0,53.0,50.0,53.0
1970,52.0,54.0,52.0,51.0,55.0,51.0,53.0,55.0,51.0,53.0,54.0,50.0,51.0,51.0,52.0,51.0,50.0,52.0,53.0,54.0,54.0,51.0,53.0,52.0,52.0,53.0,55.0,52.0,54.0,53.0,53.0,50.0,52.0,52.0,52.0,53.0,54.0,51.0,51.0,53.0,52.0,53.0,51.0,54.0,50.0,55.0,52.0,52.0,53.0
1971,52.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,54.0,54.0,52.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,50.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0
1972,51.0,53.0,53.0,52.0,54.0,52.0,55.0,51.0,52.0,54.0,50.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,55.0
1973,52.0,52.0,53.0,55.0,51.0,55.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,53.0,51.0,54.0,52.0,50.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,52.0,51.0,53.0,53.0,51.0,53.0,54.0,55.0
1974,52.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,50.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,54.0,51.0,51.0,51.0,55.0,53.0,52.0,51.0,52.0,51.0,52.0,51.0,53.0
1975,52.0,52.0,53.0,54.0,52.0,50.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,54.0,54.0,53.0,54.0,55.0,53.0,52.0,54.0,53.0,52.0,54.0,50.0,55.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,52.0,54.0
1976,52.0,51.0,55.0,53.0,52.0,55.0,52.0,55.0,53.0,53.0,54.0,54.0,51.0,53.0,52.0,54.0,53.0,51.0,51.0,53.0,51.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,52.0,55.0,55.0,53.0,51.0,55.0,54.0,50.0,53.0,55.0,52.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0
1977,52.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,55.0,51.0,52.0,51.0,53.0,52.0,53.0,51.0,52.0,53.0,50.0,50.0,54.0,55.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,54.0,54.0,51.0,53.0,52.0,53.0,52.0,51.0,53.0,54.0,52.0,52.0,53.0,54.0
1978,52.0,54.0,52.0,52.0,50.0,53.0,55.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,50.0,53.0,52.0,50.0,52.0,53.0,52.0,51.0,52.0,54.0,54.0,53.0,51.0,52.0,51.0,54.0,54.0,53.0,54.0,51.0,51.0,52.0,52.0,53.0
1979,51.0,52.0,54.0,52.0,53.0,54.0,51.0,52.0,51.0,54.0,52.0,55.0,53.0,53.0,52.0,54.0,53.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,54.0,50.0,52.0,53.0,52.0,50.0,53.0,55.0,52.0,54.0,55.0,49.0,53.0,50.0,55.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0
1980,51.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,50.0,51.0,52.0,54.0,52.0,55.0,53.0,53.0,53.0,51.0,51.0,54.0,54.0,51.0,53.0,51.0,55.0,52.0
1981,52.0,54.0,54.0,52.0,53.0,52.0,53.0,50.0,51.0,53.0,54.0,52.0,51.0,53.0,52.0,54.0,51.0,53.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,54.0,53.0,53.0,49.0,53.0,51.0,52.0,53.0,50.0,56.0,53.0,54.0,51.0
1982,52.0,52.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0,53.0,51.0,52.0,52.0,54.0,52.0,51.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,55.0,51.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0
1983,52.0,52.0,52.0,52.0,54.0,53.0,50.0,54.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,57.0,51.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0
1984,54.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0,51.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,51.0,51.0,52.0,54.0,51.0,50.0,54.0
1985,54.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,53.0,54.0,53.0,51.0,52.0,51.0,53.0,54.0,54.0,53.0,55.0,52.0,54.0,54.0,55.0,53.0,53.0,51.0,55.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,52.0,50.0,54.0,54.0,53.0,53.0
1986,54.0,53.0,55.0,53.0,51.0,54.0,52.0,51.0,52.0,55.0,53.0,52.0,53.0,55.0,54.0,54.0,51.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,54.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,49.0,52.0,53.0,50.0,54.0,50.0,51.0,52.0,54.0,53.0,52.0
1987,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,55.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,54.0,55.0,54.0,50.0,53.0,52.0,53.0,54.0,51.0,51.0,54.0,54.0,52.0,51.0,54.0,52.0,52.0,51.0,54.0,57.0,53.0,52.0,52.0,53.0
1988,50.0,51.0,52.0,51.0,51.0,52.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0,55.0,51.0,53.0,54.0,52.0,54.0,54.0,51.0,55.0,52.0,51.0,52.0,52.0,54.0,50.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0
1989,54.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,50.0,53.0,52.0,53.0,51.0,53.0,50.0,54.0,52.0,52.0,53.0,52.0,52.0,50.0,52.0,54.0,55.0,51.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0
1990,54.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,56.0,52.0,56.0,53.0,52.0,49.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,55.0,52.0
1991,52.0,53.0,54.0,53.0,52.0,54.0,54.0,52.0,55.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,54.0,54.0,53.0,51.0,51.0,50.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,50.0
1992,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0,51.0,52.0,51.0,50.0,53.0,53.0,53.0,52.0,53.0,54.0,50.0,52.0,54.0,52.0,54.0,52.0,52.0,55.0,52.0,55.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,54.0,52.0,51.0,51.0,52.0,55.0,53.0
1993,54.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,54.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,53.0,53.0,55.0,52.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,55.0,54.0,53.0,55.0,53.0,53.0,51.0,54.0,55.0,53.0,52.0,52.0,53.0,53.0
1994,51.0,53.0,54.0,53.0,50.0,54.0,51.0,52.0,54.0,53.0,54.0,52.0,52.0,52.0,53.0,50.0,51.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,54.0,50.0,53.0,51.0,53.0,54.0,52.0,53.0,54.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0
1995,53.0,53.0,49.0,52.0,54.0,52.0,53.0,55.0,54.0,54.0,53.0,54.0,52.0,53.0,51.0,52.0,54.0,54.0,53.0,50.0,53.0,52.0,53.0,54.0,53.0,52.0,56.0,55.0,52.0,52.0,51.0,52.0,54.0,53.0,54.0,53.0,55.0,53.0,51.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,53.0,55.0
1996,52.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0,52.0,55.0,52.0,53.0,50.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,55.0,54.0,54.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,50.0,51.0,51.0,53.0,50.0,53.0,52.0,51.0,53.0
1997,52.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,51.0,51.0,51.0,53.0,52.0,53.0,54.0,53.0,52.0,55.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,50.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,53.0,54.0,54.0,52.0,51.0
1998,51.0,54.0,53.0,54.0,53.0,51.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,50.0,53.0,52.0,55.0,52.0,53.0,52.0,53.0,52.0,51.0,55.0,51.0,51.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,55.0,52.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,52.0
1999,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,55.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0,51.0,53.0,54.0,53.0,53.0,51.0,55.0,53.0,52.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,50.0,52.0,53.0,52.0,50.0,54.0
2000,52.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,50.0,52.0,53.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,51.0,50.0,54.0,53.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,51.0,55.0
2001,54.0,54.0,53.0,54.0,53.0,52.0,54.0,53.0,52.0,55.0,55.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,52.0,53.0,51.0,54.0,52.0,54.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,50.0,52.0,53.0,52.0,54.0,54.0,55.0,51.0,51.0,51.0
2002,51.0,54.0,53.0,55.0,53.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0,54.0,54.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,55.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0
2003,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,51.0,50.0,55.0,55.0,52.0,54.0,51.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,51.0,53.0,50.0,52.0,52.0,51.0,51.0
2004,52.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,53.0,53.0,50.0,53.0,52.0,52.0,53.0,51.0,54.0,51.0,51.0,51.0,51.0,49.0,53.0,53.0,51.0,56.0,51.0,50.0,52.0
2005,51.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,49.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,55.0,52.0,51.0,52.0,55.0,51.0,55.0,54.0,53.0,50.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,54.0,54.0,53.0,54.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0
2006,51.0,52.0,54.0,53.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,50.0,52.0,54.0,52.0,53.0,52.0,53.0
2007,54.0,51.0,54.0,53.0,53.0,53.0,53.0,52.0,50.0,51.0,54.0,51.0,53.0,52.0,51.0,51.0,52.0,53.0,53.0,49.0,54.0,54.0,52.0,52.0,53.0,54.0,55.0,53.0,52.0,52.0,52.0,50.0,52.0,55.0,53.0,52.0,55.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0
2008,51.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,55.0,54.0,53.0,55.0,53.0,51.0,53.0,51.0,54.0,52.0,54.0,54.0,52.0,51.0,53.0,52.0,54.0,56.0,52.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,49.0,51.0,53.0
