,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
1836,1835,52.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,50.0,52.0,53.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,52.0,50.0,53.0,52.0,52.0,51.0,55.0,53.0,53.0,54.0,52.0,53.0,55.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0
1837,1836,54.0,52.0,53.0,53.0,51.0,50.0,52.0,55.0,51.0,53.0,54.0,55.0,53.0,51.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,51.0,53.0,53.0,49.0,54.0,52.0,51.0,55.0,53.0,52.0,54.0,53.0,55.0,54.0,54.0,56.0,52.0,54.0,53.0,51.0,52.0,52.0,54.0,53.0,52.0
1838,1837,50.0,50.0,50.0,50.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,48.0,50.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,50.0,51.0,53.0,53.0,52.0,51.0,52.0
1839,1838,52.0,52.0,52.0,52.0,54.0,58.0,56.0,52.0,52.0,54.0,55.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,54.0,54.0,54.0,51.0,52.0,54.0,51.0,57.0,52.0,52.0,56.0,53.0,52.0,53.0,55.0,50.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0
1840,1839,52.0,53.0,53.0,54.0,53.0,51.0,51.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,55.0,50.0,53.0,52.0,51.0,50.0,53.0,52.0,54.0,52.0,53.0,51.0,51.0,53.0,52.0,50.0,52.0,55.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0
1841,1840,52.0,52.0,53.0,51.0,54.0,50.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,54.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,54.0,53.0,51.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,54.0,54.0,51.0,52.0,52.0,53.0,53.0,53.0
1842,1841,52.0,53.0,53.0,54.0,53.0,55.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,55.0,55.0,52.0,52.0,54.0,52.0,56.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0
1843,1842,52.0,54.0,51.0,53.0,56.0,55.0,53.0,53.0,53.0,50.0,52.0,54.0,50.0,54.0,53.0,52.0,51.0,53.0,54.0,50.0,53.0,52.0,52.0,53.0,53.0,54.0,49.0,54.0,54.0,51.0,51.0,53.0,53.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0,54.0,53.0,54.0,52.0,51.0,52.0
1844,1843,54.0,52.0,51.0,53.0,52.0,50.0,54.0,52.0,52.0,55.0,52.0,52.0,51.0,53.0,52.0,50.0,52.0,52.0,54.0,55.0,52.0,51.0,52.0,51.0,52.0,53.0,53.0,51.0,50.0,51.0,51.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0,55.0,52.0,52.0,50.0,54.0,54.0,52.0
1845,1844,53.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,50.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,55.0,52.0,51.0,52.0,54.0,53.0,51.0,52.0,55.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,50.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0
1846,1845,52.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,55.0,54.0,52.0,51.0,52.0,53.0,54.0,52.0,54.0,50.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,55.0,51.0,52.0,50.0,52.0,52.0,53.0,53.0,54.0,55.0,51.0,54.0,53.0,51.0,53.0,52.0,53.0,54.0,52.0,51.0,54.0,54.0
1847,1846,51.0,53.0,54.0,51.0,51.0,54.0,51.0,53.0,52.0,51.0,53.0,55.0,51.0,50.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,54.0,51.0,49.0,51.0,55.0,55.0,52.0,53.0,52.0,54.0,54.0,51.0,55.0,54.0,55.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,55.0,51.0,53.0
1848,1847,51.0,53.0,53.0,52.0,54.0,49.0,53.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,55.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,54.0,52.0,50.0,54.0,50.0,51.0,53.0,54.0,50.0,52.0,51.0,52.0,54.0,52.0,53.0,51.0,53.0,51.0,52.0,55.0,52.0,50.0,54.0,53.0,53.0,54.0
1849,1848,54.0,54.0,53.0,53.0,55.0,55.0,54.0,51.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0,51.0,53.0,51.0,51.0,53.0,51.0,53.0,54.0,52.0,55.0,53.0,50.0,55.0,54.0,53.0,51.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,55.0,54.0,53.0,53.0,52.0
1850,1849,54.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,51.0,52.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,51.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,55.0,54.0,51.0,54.0
1851,1850,54.0,51.0,52.0,51.0,51.0,47.0,54.0,54.0,52.0,52.0,55.0,53.0,51.0,52.0,52.0,53.0,50.0,52.0,54.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,50.0,53.0,49.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,54.0,54.0,53.0,53.0,51.0,53.0,53.0
1852,1851,52.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,53.0,52.0,51.0,54.0,51.0,51.0,51.0,52.0,51.0,51.0,55.0,51.0,53.0,53.0,51.0,55.0,52.0,50.0,54.0,51.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,55.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,55.0,51.0,53.0,52.0,54.0,52.0
1853,1852,52.0,51.0,53.0,52.0,53.0,54.0,53.0,54.0,52.0,53.0,50.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,56.0,52.0,52.0,53.0,51.0,54.0,52.0,53.0,53.0,51.0,56.0,51.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0,55.0,53.0,52.0,54.0
1854,1853,52.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,55.0,54.0,54.0,53.0,51.0,54.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,52.0,55.0,52.0,52.0,52.0,53.0,55.0,53.0
1855,1854,51.0,53.0,52.0,54.0,52.0,51.0,53.0,57.0,52.0,53.0,55.0,52.0,51.0,53.0,50.0,55.0,52.0,52.0,54.0,55.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,55.0,49.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,55.0,51.0,52.0,55.0,52.0,53.0,53.0,52.0
1856,1855,55.0,51.0,53.0,52.0,53.0,51.0,55.0,52.0,53.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,51.0,53.0,55.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,50.0,51.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,54.0,54.0
1857,1856,55.0,54.0,55.0,55.0,51.0,54.0,52.0,53.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,55.0,54.0,52.0,51.0,52.0,53.0,56.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,55.0,52.0,54.0,52.0,51.0,52.0
1858,1857,52.0,52.0,54.0,51.0,53.0,53.0,55.0,51.0,52.0,52.0,53.0,55.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,54.0,52.0,51.0,52.0,53.0,52.0,51.0,54.0,50.0,55.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,53.0
1859,1858,53.0,53.0,52.0,53.0,52.0,51.0,55.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,52.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,50.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,51.0,52.0,51.0,55.0,52.0,52.0,52.0,53.0
1860,1859,53.0,53.0,52.0,55.0,55.0,51.0,53.0,54.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,53.0,54.0,53.0,53.0,51.0,50.0,52.0,53.0,54.0,53.0,54.0,56.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0,51.0,51.0,54.0,53.0,51.0,52.0
1861,1860,52.0,53.0,56.0,53.0,54.0,56.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,55.0,51.0,56.0,53.0,51.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,56.0,52.0,51.0,51.0,54.0,52.0,52.0,52.0,54.0,53.0,54.0,55.0,52.0,54.0,53.0,55.0,53.0,51.0,53.0,52.0,53.0,54.0
1862,1861,52.0,52.0,50.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,50.0,50.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,56.0,54.0,51.0,50.0,51.0,52.0,51.0,51.0,52.0,53.0,54.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,54.0,56.0,53.0,51.0,55.0,51.0,53.0,51.0,54.0,52.0
1863,1862,52.0,51.0,52.0,52.0,54.0,53.0,52.0,55.0,50.0,53.0,52.0,52.0,49.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,54.0,51.0,52.0,50.0,52.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,51.0,54.0
1864,1863,51.0,52.0,54.0,51.0,53.0,54.0,54.0,54.0,51.0,53.0,51.0,51.0,53.0,52.0,50.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,55.0,51.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,51.0,51.0,51.0,52.0,53.0,52.0,55.0,52.0
1865,1864,51.0,52.0,53.0,53.0,51.0,55.0,51.0,52.0,51.0,53.0,52.0,54.0,52.0,53.0,50.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,53.0,54.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0
1866,1865,54.0,51.0,54.0,51.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,51.0,53.0,54.0,51.0,50.0,54.0,54.0,53.0,51.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,50.0,51.0,54.0,51.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0,50.0,52.0,51.0,52.0,51.0,52.0,54.0
1867,1866,53.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,51.0,51.0,53.0,53.0,50.0,51.0,53.0,51.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0,50.0,53.0,55.0,55.0,52.0,52.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0
1868,1867,50.0,51.0,53.0,51.0,54.0,52.0,50.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,50.0,51.0,51.0,50.0,52.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0,55.0
1869,1868,52.0,55.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,52.0,54.0,51.0,54.0,54.0,53.0,53.0,51.0,51.0,54.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,51.0,53.0,51.0,54.0,52.0,54.0,53.0,55.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,55.0,53.0,53.0,55.0,52.0
1870,1869,53.0,51.0,52.0,53.0,53.0,52.0,51.0,54.0,54.0,53.0,52.0,55.0,51.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,51.0,52.0,54.0,53.0,54.0,50.0,52.0,53.0,51.0,53.0,50.0,53.0,51.0,52.0,54.0,52.0,50.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0
1871,1870,55.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,50.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,55.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0,51.0,51.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,54.0,55.0
1872,1871,55.0,53.0,52.0,54.0,52.0,55.0,51.0,53.0,53.0,53.0,49.0,55.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,54.0,52.0,55.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,54.0,53.0,53.0,52.0,51.0,50.0
1873,1872,54.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,55.0,52.0,53.0,53.0,52.0,51.0,52.0,50.0,53.0,51.0,53.0,51.0,54.0,54.0,53.0,52.0,50.0,53.0,56.0,52.0,52.0,51.0,52.0,54.0,52.0,54.0,52.0
1874,1873,54.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,54.0,50.0,54.0,51.0,53.0,50.0,53.0,52.0,54.0,51.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,54.0,54.0,51.0,52.0,52.0,52.0,53.0,54.0
1875,1874,53.0,53.0,51.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,51.0,55.0,51.0,54.0,54.0,52.0,52.0,50.0,54.0,51.0,50.0,52.0,54.0,54.0,50.0,52.0,53.0,54.0,51.0,54.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,54.0,53.0,52.0,54.0
1876,1875,52.0,51.0,55.0,52.0,52.0,52.0,55.0,52.0,53.0,52.0,50.0,51.0,52.0,53.0,51.0,52.0,51.0,54.0,53.0,51.0,48.0,50.0,54.0,52.0,50.0,53.0,55.0,51.0,55.0,53.0,53.0,51.0,52.0,51.0,51.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0
1877,1876,51.0,54.0,52.0,54.0,52.0,49.0,50.0,54.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,55.0,52.0,53.0,53.0,52.0,54.0,54.0,52.0,53.0,54.0,54.0,55.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,51.0
1878,1877,53.0,54.0,53.0,54.0,52.0,51.0,52.0,54.0,53.0,52.0,56.0,53.0,53.0,52.0,51.0,53.0,54.0,52.0,54.0,52.0,55.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,49.0,54.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,51.0,52.0,54.0,53.0
1879,1878,54.0,51.0,53.0,54.0,54.0,54.0,55.0,53.0,53.0,53.0,52.0,54.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,55.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,54.0,50.0,52.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0
1880,1879,53.0,52.0,53.0,52.0,54.0,50.0,53.0,53.0,52.0,53.0,52.0,57.0,52.0,51.0,54.0,52.0,53.0,51.0,54.0,53.0,52.0,51.0,54.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0,55.0,52.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,55.0,51.0,53.0,51.0,51.0,52.0,55.0,52.0,52.0,53.0
1881,1880,53.0,52.0,53.0,52.0,54.0,49.0,53.0,54.0,54.0,53.0,54.0,51.0,52.0,54.0,53.0,51.0,51.0,54.0,55.0,54.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,50.0,52.0,54.0,52.0,56.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,51.0,50.0,51.0,52.0,53.0
1882,1881,52.0,53.0,54.0,55.0,53.0,51.0,53.0,55.0,52.0,52.0,54.0,52.0,53.0,50.0,52.0,51.0,52.0,52.0,52.0,50.0,50.0,51.0,54.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,49.0,55.0,52.0,51.0,53.0,54.0,51.0,54.0,54.0,52.0,51.0,52.0,55.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0
1883,1882,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,54.0,51.0,52.0,53.0,54.0,51.0,54.0,53.0,54.0,52.0,52.0,53.0,50.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,49.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0
1884,1883,52.0,53.0,51.0,52.0,53.0,51.0,50.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,50.0,53.0,55.0,52.0,55.0,53.0,52.0,55.0,53.0,53.0,54.0,52.0,54.0,52.0,54.0,54.0,52.0,54.0,53.0,55.0,52.0,51.0
1885,1884,52.0,53.0,54.0,54.0,52.0,51.0,50.0,53.0,51.0,53.0,53.0,53.0,55.0,50.0,54.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,51.0,53.0,52.0,53.0,54.0,53.0,54.0,53.0,54.0,53.0,50.0,54.0,53.0,50.0,53.0,55.0,53.0,51.0,52.0
1886,1885,54.0,52.0,52.0,51.0,54.0,54.0,54.0,50.0,54.0,53.0,49.0,51.0,52.0,51.0,54.0,52.0,53.0,54.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,50.0,51.0,52.0,53.0,52.0,51.0,51.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0
1887,1886,53.0,52.0,50.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,47.0,53.0,52.0,51.0,54.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,54.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,56.0,53.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0
1888,1887,52.0,53.0,52.0,52.0,53.0,50.0,52.0,54.0,52.0,51.0,54.0,54.0,53.0,53.0,55.0,54.0,47.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,52.0,51.0,51.0,52.0,49.0,50.0,56.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,53.0,51.0,53.0,50.0,52.0,54.0,53.0
1889,1888,54.0,52.0,54.0,53.0,53.0,56.0,52.0,53.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,52.0,55.0,53.0,52.0,51.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,49.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,54.0,51.0,55.0,55.0,54.0,51.0,52.0,55.0,54.0,51.0,53.0,51.0
1890,1889,54.0,52.0,53.0,51.0,53.0,54.0,55.0,53.0,51.0,53.0,48.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0,51.0,52.0,51.0,51.0,53.0,52.0,53.0,51.0,53.0
1891,1890,54.0,51.0,52.0,51.0,51.0,51.0,53.0,54.0,54.0,54.0,52.0,50.0,51.0,54.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,50.0,52.0,53.0,53.0,51.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0
1892,1891,51.0,52.0,50.0,57.0,53.0,52.0,52.0,55.0,54.0,53.0,53.0,53.0,52.0,50.0,52.0,51.0,53.0,53.0,51.0,54.0,54.0,53.0,52.0,55.0,51.0,52.0,53.0,53.0,50.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,52.0,54.0,51.0,52.0,54.0,53.0,54.0,52.0,53.0,54.0,53.0,52.0,51.0,51.0
1893,1892,52.0,52.0,52.0,54.0,55.0,56.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,56.0,52.0,49.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,54.0,53.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0
1894,1893,53.0,54.0,53.0,54.0,52.0,51.0,51.0,52.0,53.0,54.0,48.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,53.0,56.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,50.0,54.0,53.0,52.0
1895,1894,53.0,52.0,52.0,54.0,54.0,50.0,54.0,54.0,55.0,51.0,50.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,48.0,52.0,56.0,53.0,51.0,51.0,53.0,55.0,50.0,54.0,52.0,50.0,51.0,50.0,54.0,51.0,53.0,54.0,55.0,52.0,54.0,54.0
1896,1895,54.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,52.0,56.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,55.0,55.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,54.0,51.0,53.0,55.0,51.0,53.0,52.0,51.0,51.0,53.0,55.0,53.0
1897,1896,52.0,52.0,52.0,53.0,54.0,56.0,51.0,51.0,51.0,53.0,50.0,53.0,54.0,50.0,53.0,50.0,52.0,52.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,55.0,53.0,49.0,51.0,51.0,54.0,53.0,52.0,52.0,55.0,50.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,51.0,55.0,55.0,51.0
1898,1897,53.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,54.0,54.0,53.0,53.0,51.0,51.0,54.0,52.0,53.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,52.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0,55.0,51.0,53.0,53.0,51.0,51.0,52.0,51.0,50.0,53.0,53.0,52.0,51.0
1899,1898,56.0,53.0,51.0,53.0,52.0,50.0,52.0,53.0,54.0,51.0,55.0,53.0,52.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,57.0,50.0,53.0,52.0,52.0,56.0,52.0,54.0,54.0,53.0,54.0,51.0,53.0,54.0,51.0,52.0,54.0,54.0,51.0,53.0
1900,1899,54.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,50.0,51.0,54.0,51.0,51.0,52.0,51.0,54.0,51.0,52.0,56.0,52.0,52.0,52.0,52.0,51.0,55.0,52.0,54.0,53.0,54.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0
1901,1900,53.0,52.0,55.0,53.0,56.0,54.0,53.0,52.0,51.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,54.0,52.0,54.0,52.0,50.0,53.0,54.0,52.0,52.0,56.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,51.0,53.0,54.0,54.0,52.0,55.0
